Inf,-75.93,-93.68,-105.86,-76.60,-82.44,-96.67,-113.74,-93.07,-94.32,-107.11,-118.85;
-72.92,Inf,-75.93,-90.67,-85.45,-73.59,-82.44,-99.68,-97.33,-90.06,-97.33,-107.11;
-90.67,-75.93,Inf,-72.92,-99.68,-82.44,-73.59,-85.45,-107.11,-94.32,-93.07,-97.33;
-105.86,-93.68,-75.93,Inf,-113.74,-96.67,-82.44,-76.60,-118.85,-104.10,-97.33,-93.07;
-70.58,-82.44,-96.67,-107.72,Inf,-75.93,-93.68,-111.88,-76.60,-82.44,-99.68,-113.74;
-79.43,-73.59,-82.44,-93.66,-78.94,Inf,-75.93,-96.69,-85.45,-73.59,-85.45,-99.68;
-93.66,-82.44,-73.59,-79.43,-96.69,-75.93,Inf,-78.94,-99.68,-82.44,-76.60,-85.45;
-107.72,-96.67,-82.44,-70.58,-111.88,-93.68,-75.93,Inf,-113.74,-96.67,-85.45,-76.60;
-87.05,-94.32,-104.10,-112.83,-76.60,-82.44,-96.67,-113.74,Inf,-75.93,-96.69,-111.88;
-91.31,-90.06,-94.32,-101.09,-85.45,-73.59,-82.44,-99.68,-78.94,Inf,-78.94,-96.69;
-101.09,-94.32,-90.06,-91.31,-99.68,-82.44,-73.59,-85.45,-96.69,-75.93,Inf,-78.94;
-112.83,-104.10,-94.32,-87.05,-113.74,-96.67,-82.44,-76.60,-111.88,-93.68,-78.94,Inf
