Inf,-75.93,-93.68,-105.86,-70.58,-85.45,-96.67,-113.74,-87.05,-91.31,-104.10,-118.85;
-78.94,Inf,-75.93,-90.67,-79.43,-76.60,-82.44,-99.68,-91.31,-87.05,-94.32,-107.11;
-96.69,-75.93,Inf,-72.92,-93.66,-85.45,-73.59,-85.45,-101.09,-91.31,-90.06,-97.33;
-111.88,-93.68,-75.93,Inf,-107.72,-99.68,-82.44,-76.60,-112.83,-101.09,-94.32,-93.07;
-76.60,-82.44,-96.67,-107.72,Inf,-78.94,-93.68,-111.88,-70.58,-79.43,-96.67,-113.74;
-85.45,-73.59,-82.44,-93.66,-72.92,Inf,-75.93,-96.69,-79.43,-70.58,-82.44,-99.68;
-99.68,-82.44,-73.59,-79.43,-90.67,-78.94,Inf,-78.94,-93.66,-79.43,-73.59,-85.45;
-113.74,-96.67,-82.44,-70.58,-105.86,-96.69,-75.93,Inf,-107.72,-93.66,-82.44,-76.60;
-93.07,-94.32,-104.10,-112.83,-70.58,-85.45,-96.67,-113.74,Inf,-72.92,-93.68,-111.88;
-97.33,-90.06,-94.32,-101.09,-79.43,-76.60,-82.44,-99.68,-72.92,Inf,-75.93,-96.69;
-107.11,-94.32,-90.06,-91.31,-93.66,-85.45,-73.59,-85.45,-90.67,-72.92,Inf,-78.94;
-118.85,-104.10,-94.32,-87.05,-107.72,-99.68,-82.44,-76.60,-105.86,-90.67,-75.93,Inf
