Inf,-78.94,-96.69,-111.88,-76.60,-85.45,-99.68,-110.73,-90.06,-97.33,-107.11,-115.84;
-78.94,Inf,-78.94,-96.69,-85.45,-76.60,-85.45,-96.67,-94.32,-93.07,-97.33,-104.10;
-96.69,-78.94,Inf,-78.94,-99.68,-85.45,-76.60,-82.44,-104.10,-97.33,-93.07,-94.32;
-111.88,-96.69,-78.94,Inf,-113.74,-99.68,-85.45,-73.59,-115.84,-107.11,-97.33,-90.06;
-76.60,-85.45,-99.68,-113.74,Inf,-78.94,-96.69,-108.87,-73.59,-85.45,-99.68,-110.73;
-85.45,-76.60,-85.45,-99.68,-78.94,Inf,-78.94,-93.68,-82.44,-76.60,-85.45,-96.67;
-99.68,-85.45,-76.60,-85.45,-96.69,-78.94,Inf,-75.93,-96.67,-85.45,-76.60,-82.44;
-113.74,-99.68,-85.45,-76.60,-111.88,-96.69,-78.94,Inf,-110.73,-99.68,-85.45,-73.59;
-93.07,-97.33,-107.11,-118.85,-76.60,-85.45,-99.68,-110.73,Inf,-78.94,-96.69,-108.87;
-97.33,-93.07,-97.33,-107.11,-85.45,-76.60,-85.45,-96.67,-75.93,Inf,-78.94,-93.68;
-107.11,-97.33,-93.07,-97.33,-99.68,-85.45,-76.60,-82.44,-93.68,-78.94,Inf,-75.93;
-118.85,-107.11,-97.33,-93.07,-113.74,-99.68,-85.45,-73.59,-108.87,-96.69,-78.94,Inf
