Inf,-75.93,-90.67,-111.88,-70.58,-85.45,-99.68,-113.74,-87.05,-97.33,-104.10,-112.83;
-78.94,Inf,-72.92,-96.69,-79.43,-76.60,-85.45,-99.68,-91.31,-93.07,-94.32,-101.09;
-96.69,-75.93,Inf,-78.94,-93.66,-85.45,-76.60,-85.45,-101.09,-97.33,-90.06,-91.31;
-111.88,-93.68,-72.92,Inf,-107.72,-99.68,-85.45,-76.60,-112.83,-107.11,-94.32,-87.05;
-76.60,-82.44,-93.66,-113.74,Inf,-78.94,-96.69,-111.88,-70.58,-85.45,-96.67,-107.72;
-85.45,-73.59,-79.43,-99.68,-72.92,Inf,-78.94,-96.69,-79.43,-76.60,-82.44,-93.66;
-99.68,-82.44,-70.58,-85.45,-90.67,-78.94,Inf,-78.94,-93.66,-85.45,-73.59,-79.43;
-113.74,-96.67,-79.43,-76.60,-105.86,-96.69,-78.94,Inf,-107.72,-99.68,-82.44,-70.58;
-93.07,-94.32,-101.09,-118.85,-70.58,-85.45,-99.68,-113.74,Inf,-78.94,-93.68,-105.86;
-97.33,-90.06,-91.31,-107.11,-79.43,-76.60,-85.45,-99.68,-72.92,Inf,-75.93,-90.67;
-107.11,-94.32,-87.05,-97.33,-93.66,-85.45,-76.60,-85.45,-90.67,-78.94,Inf,-72.92;
-118.85,-104.10,-91.31,-93.07,-107.72,-99.68,-85.45,-76.60,-105.86,-96.69,-75.93,Inf
