Inf,-78.94,-96.69,-105.86,-76.60,-82.44,-93.66,-107.72,-87.05,-97.33,-104.10,-115.84;
-78.94,Inf,-78.94,-90.67,-85.45,-73.59,-79.43,-93.66,-91.31,-93.07,-94.32,-104.10;
-96.69,-78.94,Inf,-72.92,-99.68,-82.44,-70.58,-79.43,-101.09,-97.33,-90.06,-94.32;
-111.88,-96.69,-78.94,Inf,-113.74,-96.67,-79.43,-70.58,-112.83,-107.11,-94.32,-90.06;
-76.60,-85.45,-99.68,-107.72,Inf,-75.93,-90.67,-105.86,-70.58,-85.45,-96.67,-110.73;
-85.45,-76.60,-85.45,-93.66,-78.94,Inf,-72.92,-90.67,-79.43,-76.60,-82.44,-96.67;
-99.68,-85.45,-76.60,-79.43,-96.69,-75.93,Inf,-72.92,-93.66,-85.45,-73.59,-82.44;
-113.74,-99.68,-85.45,-70.58,-111.88,-93.68,-72.92,Inf,-107.72,-99.68,-82.44,-73.59;
-93.07,-97.33,-107.11,-112.83,-76.60,-82.44,-93.66,-107.72,Inf,-78.94,-93.68,-108.87;
-97.33,-93.07,-97.33,-101.09,-85.45,-73.59,-79.43,-93.66,-72.92,Inf,-75.93,-93.68;
-107.11,-97.33,-93.07,-91.31,-99.68,-82.44,-70.58,-79.43,-90.67,-78.94,Inf,-75.93;
-118.85,-107.11,-97.33,-87.05,-113.74,-96.67,-79.43,-70.58,-105.86,-96.69,-75.93,Inf
