Inf,-79.34,-103.96,-126.00,-79.34,-94.85,-105.59,-128.97,-100.95,-108.60,-116.81,-133.97;
-82.35,Inf,-82.35,-106.97,-88.83,-85.36,-88.83,-111.61,-105.59,-103.96,-105.59,-119.82;
-103.96,-79.34,Inf,-85.36,-105.59,-94.85,-79.34,-94.85,-116.81,-108.60,-100.95,-108.60;
-122.99,-100.95,-82.35,Inf,-122.95,-111.61,-88.83,-85.36,-130.96,-119.82,-105.59,-103.96;
-82.35,-88.83,-108.60,-128.97,Inf,-85.36,-100.95,-126.00,-79.34,-91.84,-105.59,-125.96;
-91.84,-79.34,-91.84,-111.61,-79.34,Inf,-79.34,-106.97,-88.83,-82.35,-88.83,-108.60;
-108.60,-88.83,-82.35,-94.85,-100.95,-85.36,Inf,-85.36,-105.59,-91.84,-79.34,-91.84;
-125.96,-105.59,-91.84,-85.36,-119.98,-106.97,-79.34,Inf,-122.95,-108.60,-88.83,-82.35;
-103.96,-105.59,-119.82,-136.98,-79.34,-94.85,-105.59,-128.97,Inf,-82.35,-100.95,-122.99;
-108.60,-100.95,-108.60,-122.83,-88.83,-85.36,-88.83,-111.61,-79.34,Inf,-79.34,-103.96;
-119.82,-105.59,-103.96,-111.61,-105.59,-94.85,-79.34,-94.85,-100.95,-82.35,Inf,-82.35;
-133.97,-116.81,-108.60,-106.97,-122.95,-111.61,-88.83,-85.36,-119.98,-103.96,-79.34,Inf
