Inf,-82.24,-95.90,-113.01,-75.14,-84.25,-105.74,-118.44,-97.19,-98.60,-109.06,-125.00;
-79.23,Inf,-76.22,-95.90,-84.25,-75.14,-90.27,-102.73,-101.61,-94.18,-98.60,-112.07;
-98.91,-82.24,Inf,-76.22,-99.72,-84.25,-81.17,-87.26,-112.07,-98.60,-94.18,-101.61;
-116.02,-101.93,-76.22,Inf,-115.43,-99.72,-90.27,-78.16,-125.00,-109.06,-98.60,-97.19;
-78.16,-90.27,-99.72,-115.43,Inf,-76.22,-101.93,-116.02,-78.16,-84.25,-99.72,-118.44;
-87.26,-81.17,-84.25,-99.72,-76.22,Inf,-82.24,-98.91,-87.26,-75.14,-84.25,-102.73;
-102.73,-90.27,-75.14,-84.25,-95.90,-76.22,Inf,-79.23,-102.73,-84.25,-75.14,-87.26;
-118.44,-105.74,-84.25,-75.14,-113.01,-95.90,-82.24,Inf,-118.44,-99.72,-84.25,-78.16;
-97.19,-104.62,-109.06,-121.99,-75.14,-84.25,-105.74,-118.44,Inf,-76.22,-95.90,-116.02;
-101.61,-100.20,-98.60,-109.06,-84.25,-75.14,-90.27,-102.73,-79.23,Inf,-76.22,-98.91;
-112.07,-104.62,-94.18,-98.60,-99.72,-84.25,-81.17,-87.26,-98.91,-76.22,Inf,-79.23;
-125.00,-115.08,-98.60,-94.18,-115.43,-99.72,-90.27,-78.16,-116.02,-95.90,-76.22,Inf
