Inf,-79.23,-98.91,-116.02,-75.14,-90.27,-105.74,-115.43,-97.19,-104.62,-112.07,-128.01;
-79.23,Inf,-79.23,-98.91,-84.25,-81.17,-90.27,-99.72,-101.61,-100.20,-101.61,-115.08;
-98.91,-79.23,Inf,-79.23,-99.72,-90.27,-81.17,-84.25,-112.07,-104.62,-97.19,-104.62;
-116.02,-98.91,-79.23,Inf,-115.43,-105.74,-90.27,-75.14,-125.00,-115.08,-101.61,-100.20;
-78.16,-87.26,-102.73,-118.44,Inf,-82.24,-101.93,-113.01,-78.16,-90.27,-102.73,-121.45;
-87.26,-78.16,-87.26,-102.73,-76.22,Inf,-82.24,-95.90,-87.26,-81.17,-87.26,-105.74;
-102.73,-87.26,-78.16,-87.26,-95.90,-82.24,Inf,-76.22,-102.73,-90.27,-78.16,-90.27;
-118.44,-102.73,-87.26,-78.16,-113.01,-101.93,-82.24,Inf,-118.44,-105.74,-87.26,-81.17;
-97.19,-101.61,-112.07,-125.00,-75.14,-90.27,-105.74,-115.43,Inf,-82.24,-98.91,-119.03;
-101.61,-97.19,-101.61,-112.07,-84.25,-81.17,-90.27,-99.72,-79.23,Inf,-79.23,-101.93;
-112.07,-101.61,-97.19,-101.61,-99.72,-90.27,-81.17,-84.25,-98.91,-82.24,Inf,-82.24;
-125.00,-112.07,-101.61,-97.19,-115.43,-105.74,-90.27,-75.14,-116.02,-101.93,-79.23,Inf
