Inf,-78.94,-90.67,-111.88,-73.59,-79.43,-99.68,-110.73,-90.06,-91.31,-107.11,-115.84;
-72.92,Inf,-72.92,-96.69,-82.44,-70.58,-85.45,-96.67,-94.32,-87.05,-97.33,-104.10;
-90.67,-78.94,Inf,-78.94,-96.67,-79.43,-76.60,-82.44,-104.10,-91.31,-93.07,-94.32;
-105.86,-96.69,-72.92,Inf,-110.73,-93.66,-85.45,-73.59,-115.84,-101.09,-97.33,-90.06;
-70.58,-85.45,-93.66,-113.74,Inf,-72.92,-96.69,-108.87,-73.59,-79.43,-99.68,-110.73;
-79.43,-76.60,-79.43,-99.68,-75.93,Inf,-78.94,-93.68,-82.44,-70.58,-85.45,-96.67;
-93.66,-85.45,-70.58,-85.45,-93.68,-72.92,Inf,-75.93,-96.67,-79.43,-76.60,-82.44;
-107.72,-99.68,-79.43,-76.60,-108.87,-90.67,-78.94,Inf,-110.73,-93.66,-85.45,-73.59;
-87.05,-97.33,-101.09,-118.85,-73.59,-79.43,-99.68,-110.73,Inf,-72.92,-96.69,-108.87;
-91.31,-93.07,-91.31,-107.11,-82.44,-70.58,-85.45,-96.67,-75.93,Inf,-78.94,-93.68;
-101.09,-97.33,-87.05,-97.33,-96.67,-79.43,-76.60,-82.44,-93.68,-72.92,Inf,-75.93;
-112.83,-107.11,-91.31,-93.07,-110.73,-93.66,-85.45,-73.59,-108.87,-90.67,-78.94,Inf
