Inf,-72.92,-93.68,-105.86,-76.60,-82.44,-99.68,-113.74,-90.06,-97.33,-104.10,-112.83;
-75.93,Inf,-75.93,-90.67,-85.45,-73.59,-85.45,-99.68,-94.32,-93.07,-94.32,-101.09;
-93.68,-72.92,Inf,-72.92,-99.68,-82.44,-76.60,-85.45,-104.10,-97.33,-90.06,-91.31;
-108.87,-90.67,-75.93,Inf,-113.74,-96.67,-85.45,-76.60,-115.84,-107.11,-94.32,-87.05;
-73.59,-79.43,-96.67,-107.72,Inf,-75.93,-96.69,-111.88,-73.59,-85.45,-96.67,-107.72;
-82.44,-70.58,-82.44,-93.66,-78.94,Inf,-78.94,-96.69,-82.44,-76.60,-82.44,-93.66;
-96.67,-79.43,-73.59,-79.43,-96.69,-75.93,Inf,-78.94,-96.67,-85.45,-73.59,-79.43;
-110.73,-93.66,-82.44,-70.58,-111.88,-93.68,-78.94,Inf,-110.73,-99.68,-82.44,-70.58;
-90.06,-91.31,-104.10,-112.83,-76.60,-82.44,-99.68,-113.74,Inf,-78.94,-93.68,-105.86;
-94.32,-87.05,-94.32,-101.09,-85.45,-73.59,-85.45,-99.68,-75.93,Inf,-75.93,-90.67;
-104.10,-91.31,-90.06,-91.31,-99.68,-82.44,-76.60,-85.45,-93.68,-78.94,Inf,-72.92;
-115.84,-101.09,-94.32,-87.05,-113.74,-96.67,-85.45,-76.60,-108.87,-96.69,-75.93,Inf
