Inf,-72.92,-96.69,-111.88,-76.60,-79.43,-99.68,-107.72,-90.06,-91.31,-104.10,-115.84;
-72.92,Inf,-78.94,-96.69,-85.45,-70.58,-85.45,-93.66,-94.32,-87.05,-94.32,-104.10;
-90.67,-72.92,Inf,-78.94,-99.68,-79.43,-76.60,-79.43,-104.10,-91.31,-90.06,-94.32;
-105.86,-90.67,-78.94,Inf,-113.74,-93.66,-85.45,-70.58,-115.84,-101.09,-94.32,-90.06;
-70.58,-79.43,-99.68,-113.74,Inf,-72.92,-96.69,-105.86,-73.59,-79.43,-96.67,-110.73;
-79.43,-70.58,-85.45,-99.68,-78.94,Inf,-78.94,-90.67,-82.44,-70.58,-82.44,-96.67;
-93.66,-79.43,-76.60,-85.45,-96.69,-72.92,Inf,-72.92,-96.67,-79.43,-73.59,-82.44;
-107.72,-93.66,-85.45,-76.60,-111.88,-90.67,-78.94,Inf,-110.73,-93.66,-82.44,-73.59;
-87.05,-91.31,-107.11,-118.85,-76.60,-79.43,-99.68,-107.72,Inf,-72.92,-93.68,-108.87;
-91.31,-87.05,-97.33,-107.11,-85.45,-70.58,-85.45,-93.66,-75.93,Inf,-75.93,-93.68;
-101.09,-91.31,-93.07,-97.33,-99.68,-79.43,-76.60,-79.43,-93.68,-72.92,Inf,-75.93;
-112.83,-101.09,-97.33,-93.07,-113.74,-93.66,-85.45,-70.58,-108.87,-90.67,-75.93,Inf
