Inf,-75.93,-93.68,-111.88,-73.59,-82.44,-96.67,-110.73,-93.07,-94.32,-101.09,-115.84;
-78.94,Inf,-75.93,-96.69,-82.44,-73.59,-82.44,-96.67,-97.33,-90.06,-91.31,-104.10;
-96.69,-75.93,Inf,-78.94,-96.67,-82.44,-73.59,-82.44,-107.11,-94.32,-87.05,-94.32;
-111.88,-93.68,-75.93,Inf,-110.73,-96.67,-82.44,-73.59,-118.85,-104.10,-91.31,-90.06;
-76.60,-82.44,-96.67,-113.74,Inf,-75.93,-93.68,-108.87,-76.60,-82.44,-93.66,-110.73;
-85.45,-73.59,-82.44,-99.68,-75.93,Inf,-75.93,-93.68,-85.45,-73.59,-79.43,-96.67;
-99.68,-82.44,-73.59,-85.45,-93.68,-75.93,Inf,-75.93,-99.68,-82.44,-70.58,-82.44;
-113.74,-96.67,-82.44,-76.60,-108.87,-93.68,-75.93,Inf,-113.74,-96.67,-79.43,-73.59;
-93.07,-94.32,-104.10,-118.85,-73.59,-82.44,-96.67,-110.73,Inf,-75.93,-90.67,-108.87;
-97.33,-90.06,-94.32,-107.11,-82.44,-73.59,-82.44,-96.67,-78.94,Inf,-72.92,-93.68;
-107.11,-94.32,-90.06,-97.33,-96.67,-82.44,-73.59,-82.44,-96.69,-75.93,Inf,-75.93;
-118.85,-104.10,-94.32,-93.07,-110.73,-96.67,-82.44,-73.59,-111.88,-93.68,-72.92,Inf
