Inf,-78.94,-96.69,-111.88,-70.58,-82.44,-93.66,-110.73,-90.06,-91.31,-107.11,-115.84;
-72.92,Inf,-78.94,-96.69,-79.43,-73.59,-79.43,-96.67,-94.32,-87.05,-97.33,-104.10;
-90.67,-78.94,Inf,-78.94,-93.66,-82.44,-70.58,-82.44,-104.10,-91.31,-93.07,-94.32;
-105.86,-96.69,-78.94,Inf,-107.72,-96.67,-79.43,-73.59,-115.84,-101.09,-97.33,-90.06;
-70.58,-85.45,-99.68,-113.74,Inf,-75.93,-90.67,-108.87,-73.59,-79.43,-99.68,-110.73;
-79.43,-76.60,-85.45,-99.68,-72.92,Inf,-72.92,-93.68,-82.44,-70.58,-85.45,-96.67;
-93.66,-85.45,-76.60,-85.45,-90.67,-75.93,Inf,-75.93,-96.67,-79.43,-76.60,-82.44;
-107.72,-99.68,-85.45,-76.60,-105.86,-93.68,-72.92,Inf,-110.73,-93.66,-85.45,-73.59;
-87.05,-97.33,-107.11,-118.85,-70.58,-82.44,-93.66,-110.73,Inf,-72.92,-96.69,-108.87;
-91.31,-93.07,-97.33,-107.11,-79.43,-73.59,-79.43,-96.67,-75.93,Inf,-78.94,-93.68;
-101.09,-97.33,-93.07,-97.33,-93.66,-82.44,-70.58,-82.44,-93.68,-72.92,Inf,-75.93;
-112.83,-107.11,-97.33,-93.07,-107.72,-96.67,-79.43,-73.59,-108.87,-90.67,-78.94,Inf
