Inf,-72.92,-93.68,-108.87,-70.58,-85.45,-99.68,-110.73,-87.05,-94.32,-101.09,-112.83;
-78.94,Inf,-75.93,-93.68,-79.43,-76.60,-85.45,-96.67,-91.31,-90.06,-91.31,-101.09;
-96.69,-72.92,Inf,-75.93,-93.66,-85.45,-76.60,-82.44,-101.09,-94.32,-87.05,-91.31;
-111.88,-90.67,-75.93,Inf,-107.72,-99.68,-85.45,-73.59,-112.83,-104.10,-91.31,-87.05;
-76.60,-79.43,-96.67,-110.73,Inf,-78.94,-96.69,-108.87,-70.58,-82.44,-93.66,-107.72;
-85.45,-70.58,-82.44,-96.67,-72.92,Inf,-78.94,-93.68,-79.43,-73.59,-79.43,-93.66;
-99.68,-79.43,-73.59,-82.44,-90.67,-78.94,Inf,-75.93,-93.66,-82.44,-70.58,-79.43;
-113.74,-93.66,-82.44,-73.59,-105.86,-96.69,-78.94,Inf,-107.72,-96.67,-79.43,-70.58;
-93.07,-91.31,-104.10,-115.84,-70.58,-85.45,-99.68,-110.73,Inf,-75.93,-90.67,-105.86;
-97.33,-87.05,-94.32,-104.10,-79.43,-76.60,-85.45,-96.67,-72.92,Inf,-72.92,-90.67;
-107.11,-91.31,-90.06,-94.32,-93.66,-85.45,-76.60,-82.44,-90.67,-75.93,Inf,-72.92;
-118.85,-101.09,-94.32,-90.06,-107.72,-99.68,-85.45,-73.59,-105.86,-93.68,-72.92,Inf
