Inf,-72.92,-90.67,-108.87,-70.58,-79.43,-93.66,-107.72,-87.05,-97.33,-101.09,-112.83;
-72.92,Inf,-72.92,-93.68,-79.43,-70.58,-79.43,-93.66,-91.31,-93.07,-91.31,-101.09;
-90.67,-72.92,Inf,-75.93,-93.66,-79.43,-70.58,-79.43,-101.09,-97.33,-87.05,-91.31;
-105.86,-90.67,-72.92,Inf,-107.72,-93.66,-79.43,-70.58,-112.83,-107.11,-91.31,-87.05;
-70.58,-79.43,-93.66,-110.73,Inf,-72.92,-90.67,-105.86,-70.58,-85.45,-93.66,-107.72;
-79.43,-70.58,-79.43,-96.67,-72.92,Inf,-72.92,-90.67,-79.43,-76.60,-79.43,-93.66;
-93.66,-79.43,-70.58,-82.44,-90.67,-72.92,Inf,-72.92,-93.66,-85.45,-70.58,-79.43;
-107.72,-93.66,-79.43,-73.59,-105.86,-90.67,-72.92,Inf,-107.72,-99.68,-79.43,-70.58;
-87.05,-91.31,-101.09,-115.84,-70.58,-79.43,-93.66,-107.72,Inf,-78.94,-90.67,-105.86;
-91.31,-87.05,-91.31,-104.10,-79.43,-70.58,-79.43,-93.66,-72.92,Inf,-72.92,-90.67;
-101.09,-91.31,-87.05,-94.32,-93.66,-79.43,-70.58,-79.43,-90.67,-78.94,Inf,-72.92;
-112.83,-101.09,-91.31,-90.06,-107.72,-93.66,-79.43,-70.58,-105.86,-96.69,-72.92,Inf
