node_code,prediction
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,7.3526506423950195
STA_B8,7.3526506423950195
STA_B9,7.3526506423950195
STA_B10,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,1.0343689918518066
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_C8,7.3526506423950195
STA_C9,7.3526506423950195
STA_C10,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_E6,7.3526506423950195
STA_E7,7.3526506423950195
STA_E8,7.3526506423950195
STA_E9,7.3526506423950195
STA_E10,7.3526506423950195
STA_F1,7.3526506423950195
STA_F2,7.3526506423950195
STA_F3,7.3526506423950195
STA_G1,7.3526506423950195
STA_G2,7.3526506423950195
STA_G3,7.3526506423950195
STA_G4,7.3526506423950195
STA_G5,7.3526506423950195
STA_G6,7.3526506423950195
STA_H1,4.980672836303711
STA_H2,4.980672836303711
STA_H3,4.980672836303711
STA_H4,4.980672836303711
STA_H5,4.980672836303711
STA_H6,4.980672836303711
STA_H7,4.980672836303711
STA_I1,7.3526506423950195
STA_I2,7.3526506423950195
STA_I3,7.3526506423950195
STA_I4,7.3526506423950195
STA_I5,7.3526506423950195
STA_J1,7.3526506423950195
STA_J2,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,4.942871570587158
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_A7,7.686488151550293
STA_A8,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,4.067058563232422
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_B7,7.3526506423950195
STA_B8,7.3526506423950195
STA_B9,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_E6,7.3526506423950195
STA_F1,4.980672836303711
STA_F2,4.980672836303711
STA_F3,4.980672836303711
STA_F4,4.980672836303711
STA_F5,4.980672836303711
STA_F6,4.980672836303711
STA_G1,7.3526506423950195
STA_G2,7.3526506423950195
STA_G3,7.3526506423950195
STA_G4,7.3526506423950195
STA_G5,7.3526506423950195
STA_G6,7.3526506423950195
STA_G7,7.3526506423950195
STA_G8,7.3526506423950195
STA_G9,7.3526506423950195
STA_H1,7.3526506423950195
STA_H2,7.3526506423950195
STA_H3,7.3526506423950195
STA_H4,7.3526506423950195
STA_H5,7.3526506423950195
STA_H6,7.3526506423950195
STA_H7,7.3526506423950195
STA_H8,7.3526506423950195
STA_H9,7.3526506423950195
STA_I1,7.3526506423950195
STA_I2,7.3526506423950195
STA_I3,7.3526506423950195
STA_I4,7.3526506423950195
STA_I5,7.3526506423950195
STA_I6,7.3526506423950195
STA_I7,7.614861011505127
STA_I8,7.3526506423950195
STA_J1,4.980672836303711
STA_J2,4.980672836303711
STA_J3,4.980672836303711
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_B1,7.3526506423950195
STA_B2,7.3526506423950195
STA_B3,7.3526506423950195
STA_B4,7.3526506423950195
STA_B5,7.3526506423950195
STA_B6,7.3526506423950195
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_C8,7.3526506423950195
STA_C9,7.3526506423950195
STA_C10,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
STA_D4,7.3526506423950195
STA_D5,7.3526506423950195
STA_E1,7.3526506423950195
STA_E2,7.3526506423950195
STA_E3,7.3526506423950195
STA_E4,7.3526506423950195
STA_E5,7.3526506423950195
STA_E6,7.3526506423950195
STA_E7,7.3526506423950195
STA_E8,7.3526506423950195
STA_E9,7.3526506423950195
STA_E10,7.3526506423950195
STA_F1,4.980672836303711
STA_F2,4.980672836303711
STA_G1,7.3526506423950195
STA_G2,7.3526506423950195
STA_G3,7.3526506423950195
STA_G4,7.3526506423950195
STA_G5,7.3526506423950195
STA_G6,7.3526506423950195
STA_G7,7.3526506423950195
STA_G8,7.3526506423950195
STA_H1,7.3526506423950195
STA_H2,7.3526506423950195
STA_H3,7.3526506423950195
STA_H4,7.3526506423950195
STA_H5,7.3526506423950195
STA_H6,7.3526506423950195
STA_I1,6.757797718048096
STA_I2,6.757797718048096
STA_I3,6.757797718048096
STA_J1,7.3526506423950195
STA_J2,7.3526506423950195
STA_J3,7.3526506423950195
STA_J4,7.3526506423950195
STA_J5,7.3526506423950195
STA_J6,7.3526506423950195
STA_J7,7.3526506423950195
STA_J8,7.3526506423950195
STA_J9,7.3526506423950195
STA_J10,7.3526506423950195
STA_A1,7.3526506423950195
STA_A2,7.3526506423950195
STA_A3,7.3526506423950195
STA_A4,7.3526506423950195
STA_A5,7.3526506423950195
STA_A6,7.3526506423950195
STA_A7,7.3526506423950195
STA_A8,7.3526506423950195
STA_A9,7.3526506423950195
STA_B1,4.980672836303711
STA_B2,4.980672836303711
STA_C1,7.3526506423950195
STA_C2,7.3526506423950195
STA_C3,7.3526506423950195
STA_C4,7.3526506423950195
STA_C5,7.3526506423950195
STA_C6,7.3526506423950195
STA_C7,7.3526506423950195
STA_C8,7.3526506423950195
STA_D1,7.3526506423950195
STA_D2,7.3526506423950195
STA_D3,7.3526506423950195
