Inf,-78.94,-90.67,-111.88,-73.59,-79.43,-99.68,-113.74,-93.07,-97.33,-107.11,-112.83;
-78.94,Inf,-72.92,-96.69,-82.44,-70.58,-85.45,-99.68,-97.33,-93.07,-97.33,-101.09;
-96.69,-78.94,Inf,-78.94,-96.67,-79.43,-76.60,-85.45,-107.11,-97.33,-93.07,-91.31;
-111.88,-96.69,-72.92,Inf,-110.73,-93.66,-85.45,-76.60,-118.85,-107.11,-97.33,-87.05;
-76.60,-85.45,-93.66,-113.74,Inf,-72.92,-96.69,-111.88,-76.60,-85.45,-99.68,-107.72;
-85.45,-76.60,-79.43,-99.68,-75.93,Inf,-78.94,-96.69,-85.45,-76.60,-85.45,-93.66;
-99.68,-85.45,-70.58,-85.45,-93.68,-72.92,Inf,-78.94,-99.68,-85.45,-76.60,-79.43;
-113.74,-99.68,-79.43,-76.60,-108.87,-90.67,-78.94,Inf,-113.74,-99.68,-85.45,-70.58;
-93.07,-97.33,-101.09,-118.85,-73.59,-79.43,-99.68,-113.74,Inf,-78.94,-96.69,-105.86;
-97.33,-93.07,-91.31,-107.11,-82.44,-70.58,-85.45,-99.68,-78.94,Inf,-78.94,-90.67;
-107.11,-97.33,-87.05,-97.33,-96.67,-79.43,-76.60,-85.45,-96.69,-78.94,Inf,-72.92;
-118.85,-107.11,-91.31,-93.07,-110.73,-93.66,-85.45,-76.60,-111.88,-96.69,-78.94,Inf
