Inf,-72.92,-90.67,-111.88,-70.58,-82.44,-93.66,-107.72,-90.06,-94.32,-101.09,-118.85;
-72.92,Inf,-72.92,-96.69,-79.43,-73.59,-79.43,-93.66,-94.32,-90.06,-91.31,-107.11;
-90.67,-72.92,Inf,-78.94,-93.66,-82.44,-70.58,-79.43,-104.10,-94.32,-87.05,-97.33;
-105.86,-90.67,-72.92,Inf,-107.72,-96.67,-79.43,-70.58,-115.84,-104.10,-91.31,-93.07;
-70.58,-79.43,-93.66,-113.74,Inf,-75.93,-90.67,-105.86,-73.59,-82.44,-93.66,-113.74;
-79.43,-70.58,-79.43,-99.68,-72.92,Inf,-72.92,-90.67,-82.44,-73.59,-79.43,-99.68;
-93.66,-79.43,-70.58,-85.45,-90.67,-75.93,Inf,-72.92,-96.67,-82.44,-70.58,-85.45;
-107.72,-93.66,-79.43,-76.60,-105.86,-93.68,-72.92,Inf,-110.73,-96.67,-79.43,-76.60;
-87.05,-91.31,-101.09,-118.85,-70.58,-82.44,-93.66,-107.72,Inf,-75.93,-90.67,-111.88;
-91.31,-87.05,-91.31,-107.11,-79.43,-73.59,-79.43,-93.66,-75.93,Inf,-72.92,-96.69;
-101.09,-91.31,-87.05,-97.33,-93.66,-82.44,-70.58,-79.43,-93.68,-75.93,Inf,-78.94;
-112.83,-101.09,-91.31,-93.07,-107.72,-96.67,-79.43,-70.58,-108.87,-93.68,-72.92,Inf
