Inf,-78.94,-93.68,-111.88,-73.59,-79.43,-99.68,-110.73,-90.06,-94.32,-107.11,-118.85;
-72.92,Inf,-75.93,-96.69,-82.44,-70.58,-85.45,-96.67,-94.32,-90.06,-97.33,-107.11;
-90.67,-78.94,Inf,-78.94,-96.67,-79.43,-76.60,-82.44,-104.10,-94.32,-93.07,-97.33;
-105.86,-96.69,-75.93,Inf,-110.73,-93.66,-85.45,-73.59,-115.84,-104.10,-97.33,-93.07;
-70.58,-85.45,-96.67,-113.74,Inf,-72.92,-96.69,-108.87,-73.59,-82.44,-99.68,-113.74;
-79.43,-76.60,-82.44,-99.68,-75.93,Inf,-78.94,-93.68,-82.44,-73.59,-85.45,-99.68;
-93.66,-85.45,-73.59,-85.45,-93.68,-72.92,Inf,-75.93,-96.67,-82.44,-76.60,-85.45;
-107.72,-99.68,-82.44,-76.60,-108.87,-90.67,-78.94,Inf,-110.73,-96.67,-85.45,-76.60;
-87.05,-97.33,-104.10,-118.85,-73.59,-79.43,-99.68,-110.73,Inf,-75.93,-96.69,-111.88;
-91.31,-93.07,-94.32,-107.11,-82.44,-70.58,-85.45,-96.67,-75.93,Inf,-78.94,-96.69;
-101.09,-97.33,-90.06,-97.33,-96.67,-79.43,-76.60,-82.44,-93.68,-75.93,Inf,-78.94;
-112.83,-107.11,-94.32,-93.07,-110.73,-93.66,-85.45,-73.59,-108.87,-93.68,-78.94,Inf
