Inf,-75.93,-96.69,-105.86,-70.58,-85.45,-93.66,-113.74,-87.05,-91.31,-107.11,-115.84;
-72.92,Inf,-78.94,-90.67,-79.43,-76.60,-79.43,-99.68,-91.31,-87.05,-97.33,-104.10;
-90.67,-75.93,Inf,-72.92,-93.66,-85.45,-70.58,-85.45,-101.09,-91.31,-93.07,-94.32;
-105.86,-93.68,-78.94,Inf,-107.72,-99.68,-79.43,-76.60,-112.83,-101.09,-97.33,-90.06;
-70.58,-82.44,-99.68,-107.72,Inf,-78.94,-90.67,-111.88,-70.58,-79.43,-99.68,-110.73;
-79.43,-73.59,-85.45,-93.66,-72.92,Inf,-72.92,-96.69,-79.43,-70.58,-85.45,-96.67;
-93.66,-82.44,-76.60,-79.43,-90.67,-78.94,Inf,-78.94,-93.66,-79.43,-76.60,-82.44;
-107.72,-96.67,-85.45,-70.58,-105.86,-96.69,-72.92,Inf,-107.72,-93.66,-85.45,-73.59;
-87.05,-94.32,-107.11,-112.83,-70.58,-85.45,-93.66,-113.74,Inf,-72.92,-96.69,-108.87;
-91.31,-90.06,-97.33,-101.09,-79.43,-76.60,-79.43,-99.68,-72.92,Inf,-78.94,-93.68;
-101.09,-94.32,-93.07,-91.31,-93.66,-85.45,-70.58,-85.45,-90.67,-72.92,Inf,-75.93;
-112.83,-104.10,-97.33,-87.05,-107.72,-99.68,-79.43,-76.60,-105.86,-90.67,-78.94,Inf
