Inf,-75.93,-96.69,-108.87,-70.58,-82.44,-96.67,-113.74,-93.07,-97.33,-107.11,-118.85;
-78.94,Inf,-78.94,-93.68,-79.43,-73.59,-82.44,-99.68,-97.33,-93.07,-97.33,-107.11;
-96.69,-75.93,Inf,-75.93,-93.66,-82.44,-73.59,-85.45,-107.11,-97.33,-93.07,-97.33;
-111.88,-93.68,-78.94,Inf,-107.72,-96.67,-82.44,-76.60,-118.85,-107.11,-97.33,-93.07;
-76.60,-82.44,-99.68,-110.73,Inf,-75.93,-93.68,-111.88,-76.60,-85.45,-99.68,-113.74;
-85.45,-73.59,-85.45,-96.67,-72.92,Inf,-75.93,-96.69,-85.45,-76.60,-85.45,-99.68;
-99.68,-82.44,-76.60,-82.44,-90.67,-75.93,Inf,-78.94,-99.68,-85.45,-76.60,-85.45;
-113.74,-96.67,-85.45,-73.59,-105.86,-93.68,-75.93,Inf,-113.74,-99.68,-85.45,-76.60;
-93.07,-94.32,-107.11,-115.84,-70.58,-82.44,-96.67,-113.74,Inf,-78.94,-96.69,-111.88;
-97.33,-90.06,-97.33,-104.10,-79.43,-73.59,-82.44,-99.68,-78.94,Inf,-78.94,-96.69;
-107.11,-94.32,-93.07,-94.32,-93.66,-82.44,-73.59,-85.45,-96.69,-78.94,Inf,-78.94;
-118.85,-104.10,-97.33,-90.06,-107.72,-96.67,-82.44,-76.60,-111.88,-96.69,-78.94,Inf
