Inf,-79.23,-95.90,-119.03,-81.17,-87.26,-99.72,-115.43,-97.19,-98.60,-112.07,-121.99;
-79.23,Inf,-76.22,-101.93,-90.27,-78.16,-84.25,-99.72,-101.61,-94.18,-101.61,-109.06;
-98.91,-79.23,Inf,-82.24,-105.74,-87.26,-75.14,-84.25,-112.07,-98.60,-97.19,-98.60;
-116.02,-98.91,-76.22,Inf,-121.45,-102.73,-84.25,-75.14,-125.00,-109.06,-101.61,-94.18;
-78.16,-87.26,-99.72,-121.45,Inf,-79.23,-95.90,-113.01,-78.16,-84.25,-102.73,-115.43;
-87.26,-78.16,-84.25,-105.74,-82.24,Inf,-76.22,-95.90,-87.26,-75.14,-87.26,-99.72;
-102.73,-87.26,-75.14,-90.27,-101.93,-79.23,Inf,-76.22,-102.73,-84.25,-78.16,-84.25;
-118.44,-102.73,-84.25,-81.17,-119.03,-98.91,-76.22,Inf,-118.44,-99.72,-87.26,-75.14;
-97.19,-101.61,-109.06,-128.01,-81.17,-87.26,-99.72,-115.43,Inf,-76.22,-98.91,-113.01;
-101.61,-97.19,-98.60,-115.08,-90.27,-78.16,-84.25,-99.72,-79.23,Inf,-79.23,-95.90;
-112.07,-101.61,-94.18,-104.62,-105.74,-87.26,-75.14,-84.25,-98.91,-76.22,Inf,-76.22;
-125.00,-112.07,-98.60,-100.20,-121.45,-102.73,-84.25,-75.14,-116.02,-95.90,-79.23,Inf
