Inf,-76.22,-101.93,-116.02,-78.16,-87.26,-99.72,-121.45,-94.18,-98.60,-115.08,-128.01;
-79.23,Inf,-82.24,-98.91,-87.26,-78.16,-84.25,-105.74,-98.60,-94.18,-104.62,-115.08;
-98.91,-76.22,Inf,-79.23,-102.73,-87.26,-75.14,-90.27,-109.06,-98.60,-100.20,-104.62;
-116.02,-95.90,-82.24,Inf,-118.44,-102.73,-84.25,-81.17,-121.99,-109.06,-104.62,-100.20;
-78.16,-84.25,-105.74,-118.44,Inf,-79.23,-95.90,-119.03,-75.14,-84.25,-105.74,-121.45;
-87.26,-75.14,-90.27,-102.73,-79.23,Inf,-76.22,-101.93,-84.25,-75.14,-90.27,-105.74;
-102.73,-84.25,-81.17,-87.26,-98.91,-79.23,Inf,-82.24,-99.72,-84.25,-81.17,-90.27;
-118.44,-99.72,-90.27,-78.16,-116.02,-98.91,-76.22,Inf,-115.43,-99.72,-90.27,-81.17;
-97.19,-98.60,-115.08,-125.00,-78.16,-87.26,-99.72,-121.45,Inf,-76.22,-101.93,-119.03;
-101.61,-94.18,-104.62,-112.07,-87.26,-78.16,-84.25,-105.74,-76.22,Inf,-82.24,-101.93;
-112.07,-98.60,-100.20,-101.61,-102.73,-87.26,-75.14,-90.27,-95.90,-76.22,Inf,-82.24;
-125.00,-109.06,-104.62,-97.19,-118.44,-102.73,-84.25,-81.17,-113.01,-95.90,-82.24,Inf
