Inf,-82.35,-103.96,-122.99,-79.34,-94.85,-105.59,-128.97,-100.95,-105.59,-119.82,-130.96;
-79.34,Inf,-82.35,-103.96,-88.83,-85.36,-88.83,-111.61,-105.59,-100.95,-108.60,-116.81;
-100.95,-82.35,Inf,-82.35,-105.59,-94.85,-79.34,-94.85,-116.81,-105.59,-103.96,-105.59;
-119.98,-103.96,-82.35,Inf,-122.95,-111.61,-88.83,-85.36,-130.96,-116.81,-108.60,-100.95;
-79.34,-91.84,-108.60,-125.96,Inf,-85.36,-100.95,-126.00,-79.34,-88.83,-108.60,-122.95;
-88.83,-82.35,-91.84,-108.60,-79.34,Inf,-79.34,-106.97,-88.83,-79.34,-91.84,-105.59;
-105.59,-91.84,-82.35,-91.84,-100.95,-85.36,Inf,-85.36,-105.59,-88.83,-82.35,-88.83;
-122.95,-108.60,-91.84,-82.35,-119.98,-106.97,-79.34,Inf,-122.95,-105.59,-91.84,-79.34;
-100.95,-108.60,-119.82,-133.97,-79.34,-94.85,-105.59,-128.97,Inf,-79.34,-103.96,-119.98;
-105.59,-103.96,-108.60,-119.82,-88.83,-85.36,-88.83,-111.61,-79.34,Inf,-82.35,-100.95;
-116.81,-108.60,-103.96,-108.60,-105.59,-94.85,-79.34,-94.85,-100.95,-79.34,Inf,-79.34;
-130.96,-119.82,-108.60,-103.96,-122.95,-111.61,-88.83,-85.36,-119.98,-100.95,-82.35,Inf
