Inf,-79.34,-100.95,-126.00,-79.34,-88.83,-108.60,-125.96,-106.97,-105.59,-122.83,-133.97;
-85.36,Inf,-79.34,-106.97,-88.83,-79.34,-91.84,-108.60,-111.61,-100.95,-111.61,-119.82;
-106.97,-79.34,Inf,-85.36,-105.59,-88.83,-82.35,-91.84,-122.83,-105.59,-106.97,-108.60;
-126.00,-100.95,-79.34,Inf,-122.95,-105.59,-91.84,-82.35,-136.98,-116.81,-111.61,-103.96;
-85.36,-88.83,-105.59,-128.97,Inf,-79.34,-103.96,-122.99,-85.36,-88.83,-111.61,-125.96;
-94.85,-79.34,-88.83,-111.61,-79.34,Inf,-82.35,-103.96,-94.85,-79.34,-94.85,-108.60;
-111.61,-88.83,-79.34,-94.85,-100.95,-79.34,Inf,-82.35,-111.61,-88.83,-85.36,-91.84;
-128.97,-105.59,-88.83,-85.36,-119.98,-100.95,-82.35,Inf,-128.97,-105.59,-94.85,-82.35;
-106.97,-105.59,-116.81,-136.98,-79.34,-88.83,-108.60,-125.96,Inf,-79.34,-106.97,-122.99;
-111.61,-100.95,-105.59,-122.83,-88.83,-79.34,-91.84,-108.60,-85.36,Inf,-85.36,-103.96;
-122.83,-105.59,-100.95,-111.61,-105.59,-88.83,-82.35,-91.84,-106.97,-79.34,Inf,-82.35;
-136.98,-116.81,-105.59,-106.97,-122.95,-105.59,-91.84,-82.35,-126.00,-100.95,-85.36,Inf
