Inf,-82.24,-95.90,-113.01,-75.14,-84.25,-105.74,-118.44,-100.20,-98.60,-109.06,-125.00;
-76.22,Inf,-76.22,-95.90,-84.25,-75.14,-90.27,-102.73,-104.62,-94.18,-98.60,-112.07;
-95.90,-82.24,Inf,-76.22,-99.72,-84.25,-81.17,-87.26,-115.08,-98.60,-94.18,-101.61;
-113.01,-101.93,-76.22,Inf,-115.43,-99.72,-90.27,-78.16,-128.01,-109.06,-98.60,-97.19;
-75.14,-90.27,-99.72,-115.43,Inf,-76.22,-101.93,-116.02,-81.17,-84.25,-99.72,-118.44;
-84.25,-81.17,-84.25,-99.72,-76.22,Inf,-82.24,-98.91,-90.27,-75.14,-84.25,-102.73;
-99.72,-90.27,-75.14,-84.25,-95.90,-76.22,Inf,-79.23,-105.74,-84.25,-75.14,-87.26;
-115.43,-105.74,-84.25,-75.14,-113.01,-95.90,-82.24,Inf,-121.45,-99.72,-84.25,-78.16;
-94.18,-104.62,-109.06,-121.99,-75.14,-84.25,-105.74,-118.44,Inf,-76.22,-95.90,-116.02;
-98.60,-100.20,-98.60,-109.06,-84.25,-75.14,-90.27,-102.73,-82.24,Inf,-76.22,-98.91;
-109.06,-104.62,-94.18,-98.60,-99.72,-84.25,-81.17,-87.26,-101.93,-76.22,Inf,-79.23;
-121.99,-115.08,-98.60,-94.18,-115.43,-99.72,-90.27,-78.16,-119.03,-95.90,-76.22,Inf
