Inf,-79.23,-95.90,-119.03,-75.14,-87.26,-102.73,-121.45,-94.18,-98.60,-112.07,-125.00;
-82.24,Inf,-76.22,-101.93,-84.25,-78.16,-87.26,-105.74,-98.60,-94.18,-101.61,-112.07;
-101.93,-79.23,Inf,-82.24,-99.72,-87.26,-78.16,-90.27,-109.06,-98.60,-97.19,-101.61;
-119.03,-98.91,-76.22,Inf,-115.43,-102.73,-87.26,-81.17,-121.99,-109.06,-101.61,-97.19;
-81.17,-87.26,-99.72,-121.45,Inf,-79.23,-98.91,-119.03,-75.14,-84.25,-102.73,-118.44;
-90.27,-78.16,-84.25,-105.74,-76.22,Inf,-79.23,-101.93,-84.25,-75.14,-87.26,-102.73;
-105.74,-87.26,-75.14,-90.27,-95.90,-79.23,Inf,-82.24,-99.72,-84.25,-78.16,-87.26;
-121.45,-102.73,-84.25,-81.17,-113.01,-98.91,-79.23,Inf,-115.43,-99.72,-87.26,-78.16;
-100.20,-101.61,-109.06,-128.01,-75.14,-87.26,-102.73,-121.45,Inf,-76.22,-98.91,-116.02;
-104.62,-97.19,-98.60,-115.08,-84.25,-78.16,-87.26,-105.74,-76.22,Inf,-79.23,-98.91;
-115.08,-101.61,-94.18,-104.62,-99.72,-87.26,-78.16,-90.27,-95.90,-76.22,Inf,-79.23;
-128.01,-112.07,-98.60,-100.20,-115.43,-102.73,-87.26,-81.17,-113.01,-95.90,-79.23,Inf
