Inf,-85.36,-106.97,-122.99,-79.34,-94.85,-108.60,-128.97,-103.96,-111.61,-116.81,-130.96;
-85.36,Inf,-85.36,-103.96,-88.83,-85.36,-91.84,-111.61,-108.60,-106.97,-105.59,-116.81;
-106.97,-85.36,Inf,-82.35,-105.59,-94.85,-82.35,-94.85,-119.82,-111.61,-100.95,-105.59;
-126.00,-106.97,-85.36,Inf,-122.95,-111.61,-91.84,-85.36,-133.97,-122.83,-105.59,-100.95;
-85.36,-94.85,-111.61,-125.96,Inf,-85.36,-103.96,-126.00,-82.35,-94.85,-105.59,-122.95;
-94.85,-85.36,-94.85,-108.60,-79.34,Inf,-82.35,-106.97,-91.84,-85.36,-88.83,-105.59;
-111.61,-94.85,-85.36,-91.84,-100.95,-85.36,Inf,-85.36,-108.60,-94.85,-79.34,-88.83;
-128.97,-111.61,-94.85,-82.35,-119.98,-106.97,-82.35,Inf,-125.96,-111.61,-88.83,-79.34;
-106.97,-111.61,-122.83,-133.97,-79.34,-94.85,-108.60,-128.97,Inf,-85.36,-100.95,-119.98;
-111.61,-106.97,-111.61,-119.82,-88.83,-85.36,-91.84,-111.61,-82.35,Inf,-79.34,-100.95;
-122.83,-111.61,-106.97,-108.60,-105.59,-94.85,-82.35,-94.85,-103.96,-85.36,Inf,-79.34;
-136.98,-122.83,-111.61,-103.96,-122.95,-111.61,-91.84,-85.36,-122.99,-106.97,-79.34,Inf
