Inf,-79.34,-100.95,-122.99,-82.35,-88.83,-111.61,-125.96,-106.97,-105.59,-116.81,-130.96;
-85.36,Inf,-79.34,-103.96,-91.84,-79.34,-94.85,-108.60,-111.61,-100.95,-105.59,-116.81;
-106.97,-79.34,Inf,-82.35,-108.60,-88.83,-85.36,-91.84,-122.83,-105.59,-100.95,-105.59;
-126.00,-100.95,-79.34,Inf,-125.96,-105.59,-94.85,-82.35,-136.98,-116.81,-105.59,-100.95;
-85.36,-88.83,-105.59,-125.96,Inf,-79.34,-106.97,-122.99,-85.36,-88.83,-105.59,-122.95;
-94.85,-79.34,-88.83,-108.60,-82.35,Inf,-85.36,-103.96,-94.85,-79.34,-88.83,-105.59;
-111.61,-88.83,-79.34,-91.84,-103.96,-79.34,Inf,-82.35,-111.61,-88.83,-79.34,-88.83;
-128.97,-105.59,-88.83,-82.35,-122.99,-100.95,-85.36,Inf,-128.97,-105.59,-88.83,-79.34;
-106.97,-105.59,-116.81,-133.97,-82.35,-88.83,-111.61,-125.96,Inf,-79.34,-100.95,-119.98;
-111.61,-100.95,-105.59,-119.82,-91.84,-79.34,-94.85,-108.60,-85.36,Inf,-79.34,-100.95;
-122.83,-105.59,-100.95,-108.60,-108.60,-88.83,-85.36,-91.84,-106.97,-79.34,Inf,-79.34;
-136.98,-116.81,-105.59,-103.96,-125.96,-105.59,-94.85,-82.35,-126.00,-100.95,-79.34,Inf
