Inf,-79.34,-100.95,-126.00,-79.34,-94.85,-105.59,-122.95,-106.97,-111.61,-116.81,-130.96;
-79.34,Inf,-79.34,-106.97,-88.83,-85.36,-88.83,-105.59,-111.61,-106.97,-105.59,-116.81;
-100.95,-79.34,Inf,-85.36,-105.59,-94.85,-79.34,-88.83,-122.83,-111.61,-100.95,-105.59;
-119.98,-100.95,-79.34,Inf,-122.95,-111.61,-88.83,-79.34,-136.98,-122.83,-105.59,-100.95;
-79.34,-88.83,-105.59,-128.97,Inf,-85.36,-100.95,-119.98,-85.36,-94.85,-105.59,-122.95;
-88.83,-79.34,-88.83,-111.61,-79.34,Inf,-79.34,-100.95,-94.85,-85.36,-88.83,-105.59;
-105.59,-88.83,-79.34,-94.85,-100.95,-85.36,Inf,-79.34,-111.61,-94.85,-79.34,-88.83;
-122.95,-105.59,-88.83,-85.36,-119.98,-106.97,-79.34,Inf,-128.97,-111.61,-88.83,-79.34;
-100.95,-105.59,-116.81,-136.98,-79.34,-94.85,-105.59,-122.95,Inf,-85.36,-100.95,-119.98;
-105.59,-100.95,-105.59,-122.83,-88.83,-85.36,-88.83,-105.59,-85.36,Inf,-79.34,-100.95;
-116.81,-105.59,-100.95,-111.61,-105.59,-94.85,-79.34,-88.83,-106.97,-85.36,Inf,-79.34;
-130.96,-116.81,-105.59,-106.97,-122.95,-111.61,-88.83,-79.34,-126.00,-106.97,-79.34,Inf
