Inf,-79.34,-100.95,-122.99,-79.34,-94.85,-111.61,-125.96,-106.97,-108.60,-119.82,-136.98;
-85.36,Inf,-79.34,-103.96,-88.83,-85.36,-94.85,-108.60,-111.61,-103.96,-108.60,-122.83;
-106.97,-79.34,Inf,-82.35,-105.59,-94.85,-85.36,-91.84,-122.83,-108.60,-103.96,-111.61;
-126.00,-100.95,-79.34,Inf,-122.95,-111.61,-94.85,-82.35,-136.98,-119.82,-108.60,-106.97;
-85.36,-88.83,-105.59,-125.96,Inf,-85.36,-106.97,-122.99,-85.36,-91.84,-108.60,-128.97;
-94.85,-79.34,-88.83,-108.60,-79.34,Inf,-85.36,-103.96,-94.85,-82.35,-91.84,-111.61;
-111.61,-88.83,-79.34,-91.84,-100.95,-85.36,Inf,-82.35,-111.61,-91.84,-82.35,-94.85;
-128.97,-105.59,-88.83,-82.35,-119.98,-106.97,-85.36,Inf,-128.97,-108.60,-91.84,-85.36;
-106.97,-105.59,-116.81,-133.97,-79.34,-94.85,-111.61,-125.96,Inf,-82.35,-103.96,-126.00;
-111.61,-100.95,-105.59,-119.82,-88.83,-85.36,-94.85,-108.60,-85.36,Inf,-82.35,-106.97;
-122.83,-105.59,-100.95,-108.60,-105.59,-94.85,-85.36,-91.84,-106.97,-82.35,Inf,-85.36;
-136.98,-116.81,-105.59,-103.96,-122.95,-111.61,-94.85,-82.35,-126.00,-103.96,-82.35,Inf
