node_code,predictions
STA_A1,21.74027515818371
STA_A2,16.540437563971324
STA_A3,18.31327942681681
STA_A4,18.953839986352797
STA_B1,11.0328676707121
STA_B2,6.976233708631864
STA_B3,8.355645513476624
STA_B4,11.005983810173674
STA_B5,8.600690151256677
STA_B6,8.768628795632887
STA_B7,11.618390529804557
STA_B8,8.698319856704195
STA_B9,10.157799694562227
STA_B10,11.101285470585369
STA_C1,10.222390212994098
STA_C2,9.980563191499726
STA_C3,9.813880148169812
STA_C4,9.277890107390602
STA_C5,11.021157934070937
STA_C6,10.71287741872593
STA_C7,7.413832992152847
STA_C8,7.353853462981923
STA_C9,7.59800272944388
STA_C10,10.440156333771988
STA_D1,23.928496746600395
STA_D2,22.849304235512022
STA_D3,22.20029460934834
STA_D4,18.619171102013002
STA_D5,23.605706572598365
STA_E1,7.881921016717841
STA_E2,12.766353340975526
STA_E3,10.581819271823369
STA_E4,11.66441561859895
STA_E5,11.753076708745583
STA_E6,10.029947214505041
STA_E7,6.328681849198227
STA_E8,11.059828426833029
STA_E9,11.13277734724049
STA_E10,10.792133328459325
STA_F1,9.059386216308411
STA_F2,13.442530194472875
STA_F3,7.428444046400549
STA_G1,10.730431252132368
STA_G2,14.239928319604868
STA_G3,10.894730126236778
STA_G4,10.534058853633564
STA_G5,11.399633572159665
STA_G6,13.58068611395428
STA_H1,15.538303285080664
STA_H2,11.45345221036214
STA_H3,13.058436028659159
STA_H4,15.867900940240261
STA_H5,12.02327731880879
STA_H6,13.247988139916483
STA_H7,13.006693595554925
STA_I1,19.8529430959692
STA_I2,18.547046059365428
STA_I3,21.707827088511984
STA_I4,17.657517741385202
STA_I5,21.587267865450848
STA_J1,23.95157849588143
STA_J2,24.82827979236728
STA_A1,12.491923575571489
STA_A2,14.801108663953466
STA_A3,14.280548616188197
STA_A4,11.372010168396933
STA_A5,14.618207811593061
STA_A6,15.850252954866686
STA_A7,15.031249108462918
STA_A8,8.959658307744784
STA_B1,13.11885874315611
STA_B2,10.743095871716132
STA_B3,6.900163596042308
STA_B4,8.097284715114293
STA_B5,12.952422381439805
STA_B6,12.852320482201762
STA_B7,11.244384965313321
STA_B8,11.834709314227222
STA_B9,13.389371537424278
STA_C1,10.991784276453664
STA_C2,11.20435996165781
STA_C3,13.817745211288221
STA_C4,10.493194716576486
STA_C5,7.9811241896963505
STA_C6,14.600907678185598
STA_C7,9.472135107471845
STA_D1,22.75233613588732
STA_D2,24.533399083686728
STA_D3,17.78476714431933
STA_D4,17.6380968952576
STA_E1,13.611789662231295
STA_E2,15.973645072785168
STA_E3,14.560208005076342
STA_E4,16.573904298874087
STA_E5,22.291839310084267
STA_E6,9.331389628113264
STA_F1,16.733641533037634
STA_F2,15.957046514272731
STA_F3,13.408573378174195
STA_F4,10.866598601160005
STA_F5,16.104911236210626
STA_F6,11.798108836574537
STA_G1,8.014485158648924
STA_G2,16.37175013809687
STA_G3,7.010532704586434
STA_G4,9.22721315250768
STA_G5,10.739591009894225
STA_G6,8.723678949164107
STA_G7,11.275981689980664
STA_G8,8.085227396792906
STA_G9,6.81353667690207
STA_H1,8.355344080518597
STA_H2,10.476319174343217
STA_H3,15.581225008529508
STA_H4,16.573778683530755
STA_H5,20.75962504670925
STA_H6,8.882986011600142
STA_H7,20.76198516271061
STA_H8,8.924117024906181
STA_H9,16.980972815226412
STA_I1,13.694584513249179
STA_I2,15.685261557488914
STA_I3,14.253919838832827
STA_I4,15.664587043671098
STA_I5,15.619478172756962
STA_I6,15.748010473022378
STA_I7,15.014144536644421
STA_I8,10.481911762197202
STA_J1,18.99060134315817
STA_J2,12.169004947117008
STA_J3,19.1925741417686
STA_A1,19.760919776061545
STA_A2,22.15862604181899
STA_B1,15.588762708973047
STA_B2,15.176543841692244
STA_B3,12.976257566895743
STA_B4,19.508902024337548
STA_B5,23.3806789491641
STA_B6,13.58919003752985
STA_C1,8.559917109388959
STA_C2,12.35296765284074
STA_C3,12.29048929343145
STA_C4,12.269923835518522
STA_C5,9.618067569982616
STA_C6,11.44657461292262
STA_C7,10.259151947165764
STA_C8,11.306680378872805
STA_C9,11.084522582898725
STA_C10,12.446483032548027
STA_D1,16.57927550324122
STA_D2,27.887737205731824
STA_D3,27.384200528829744
STA_D4,28.12971100794463
STA_D5,17.31817656090072
STA_E1,9.1073131062046
STA_E2,18.70214881173925
STA_E3,18.908601485132042
STA_E4,12.105078786291033
STA_E5,10.498872428961345
STA_E6,14.309334265487161
STA_E7,16.418153190037515
STA_E8,14.815207809377581
STA_E9,12.64075798727884
STA_E10,18.130635406004764
STA_F1,15.012124985784126
STA_F2,15.637799499601941
STA_G1,8.399200955305348
STA_G2,13.345630322821735
STA_G3,11.072043939172383
STA_G4,8.817847151142951
STA_G5,8.782742408734205
STA_G6,9.670629136813384
STA_G7,12.141365249955314
STA_G8,8.084515864892523
STA_H1,10.827968099624705
STA_H2,17.80501030852464
STA_H3,19.008783630647745
STA_H4,11.669102354145359
STA_H5,19.032423173465883
STA_H6,17.992615440853896
STA_I1,14.96658566325631
STA_I2,17.44383879222108
STA_I3,16.677245796169018
STA_J1,6.731062606618898
STA_J2,10.734559842494596
STA_J3,12.346699702123207
STA_J4,11.900164972949257
STA_J5,13.054940234364743
STA_J6,12.019250024370024
STA_J7,11.996613056652208
STA_J8,7.723638803593761
STA_J9,12.06993621143441
STA_J10,10.143436296729545
STA_A1,13.460415980428644
STA_A2,15.63143439977228
STA_A3,15.508940029250281
STA_A4,15.666611937689837
